Weapon name,Operative type,Operative index,FF,Range,A,WBS,D,CD,Crit,AP,Relentless,Ceaseless,Balanced,Brutal,NoCover,Hot,Blast,Fusilade,Torrent,Limited,Heavy,Unwieldy,Silent,Unload Slugs,Smart Targeting,Indirect,Barrage,Detonate,P,CritMW,Rending,Stun,Lashwhip,Reap,Splash
Harlequin's Blade,Player Warrior,29,False,,5,3,4,5,6,0,False,False,True,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Harlequin's Caress,Player Warrior,29,False,,5,4,5,6,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Harlequin's Embrace,Player Warrior,29,False,,5,3,4,5,6,0,False,False,False,True,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Harlequin's Kiss,Player Warrior,29,False,,5,3,3,7,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fusion Pistol,Player Gunner,27,True,■,4,3,5,3,6,2,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,3,False,False,False,False,False
Neuro Disruptor,Player Gunner,27,True,⬟,4,3,4,5,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Harlequin's Blade,Player Gunner,27,False,,5,3,4,5,6,0,False,False,True,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Harlequin's Caress,Player Gunner,27,False,,5,4,5,6,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Harlequin's Embrace,Player Gunner,27,False,,5,3,4,5,6,0,False,False,False,True,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Harlequin's Kiss,Player Gunner,27,False,,5,3,3,7,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Fusion Pistol,Player Leader,28,True,■,4,2,5,3,6,2,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,3,False,False,False,False,False
Neuro Disruptor,Player Leader,28,True,⬟,4,2,4,5,6,1,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,True,False,False,False
Shuriken Pistol,Player Leader,28,True,⬟,4,2,3,4,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,True,False,False,False,False
Harlequin's Blade,Player Leader,28,False,,5,2,4,5,6,0,False,False,True,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Harlequin's Caress,Player Leader,28,False,,5,3,5,6,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Harlequin's Embrace,Player Leader,28,False,,5,2,4,5,6,0,False,False,False,True,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Harlequin's Kiss,Player Leader,28,False,,5,2,3,7,6,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
Power Weapon,Player Leader,28,False,,5,2,4,6,5,0,False,False,False,False,False,False,,False,,False,False,False,False,False,False,False,False,False,0,0,False,False,False,False,False
